id,fav_cnt,rt_cnt,text
708264995633635328,7,2,"Studie o tom, jak rychlost webu ovlivňuje hodnocení ve vyhledávačích"
708208541895680000,0,1,"RT @MartinHenych: Hraní si s AMP verzí webu je zatím dobrodružství. Znáte někdo web, pro který Google nabízí AMP z mobilního hledání? https…"
708034773214765056,6,1,5 YouTube nástrojů na zlepšení vašeho video marketingu od @annsmarty na @Moz
707992125959491584,2,0,"@eshopkonzultant @JirkaCh @copytykev @adamjurak @atsor Prosím? Žasnu jaká paranoia se šíří internet, když člověk upřímně něco pochválí. #wtf"
707989550606491649,6,5,"Recenze, možná spíše varování před e-knihou Jiřího Lexy: Moderní web od Petr @vaclavek"
707985232507621376,1,0,Last second are really .... stunning...
707949992128942084,0,7,RT @petrsvob: 5-10 % of seznam.cz users are adblockers. Average rate in Germany is 23%. #eForumPRG
707947746045665280,0,0,@rosta_netek Pak je to asi strašně zajímavé téma do úplně jiné diskuse. Já tu mluvil o webech věnující se online marketingu. @adamjurak
707947272890351616,1,0,@rosta_netek @adamjurak @janrezac Ti píší o online marketingu?
707942005813411841,0,0,@copytykev Nechodí Markéto. @JirkaCh @adamjurak @atsor
707941598999539712,0,0,@copytykev @JirkaCh @adamjurak @atsor IDDQD
707941469722693636,0,0,"@copytykev @JirkaCh @adamjurak @atsor Takže jinými slovy tvrdíte, že jsme se takhle hezky domluvili a že to co jsem napsal nebylo upřímné?"
707938927013982208,1,0,@copytykev A smysl tohoto sdělení je? @JirkaCh @adamjurak @atsor
707938286044585985,1,0,"@adamjurak Záleží na strategii, cílovce ..takže opakuji - to záleží. Takhle jednoznačně bych to neviděl. @JirkaCh @atsor"
707936543248392192,2,0,"@JirkaCh @adamjurak @atsor Jak říkám, hezké, ale drahé - navíc podle mě neexistuje jedna správná pravda. Prostě platí - to záleží:-)"
707933378394398721,0,0,"@adamjurak Chápu, to by bylo jistě hezké. Ale myslím, že to nijak nevyvrací můj názor, že z toho co v ČR je, je to nej...viz můj tweet."
707932263456108544,0,0,@adamjurak Kdo by to podle tebe měl dělat? U jiných i zahraničních webů se to podle tebe děje?
707931607299203072,2,0,@adamjurak Co je to garance odbornosti? Který stavební úřad to vydává? :-)
707884290374295552,0,0,@honzapav Souhlasíš? Já o tom dlouho přemýšlel a nic komplexnějšího a tak často aktualizovaného jsme nenašel. I když někdy jim ujedou fakta.
707882273669062657,29,5,"Podle mě neexistuje lepší (pravidelnost, přínos, relativní kvalita) web přinášející informace v ČR o online marketingu než @mladypodnikatel."
707837940160991232,0,0,"@eshopkonzultant @vitmichalek Můžu jen říct, že tuto chybu nedokážu replikovat:-("
707830396403195904,0,0,@eshopkonzultant @vitmichalek Jinak tady máte odkaz znovu
707830060657545219,0,0,@eshopkonzultant @vitmichalek tady fakt vše funguje skvěle. Kluci nahrál jsem vám to na video.
707828249762643968,0,0,@vitmichalek jede
707642161265774592,5,1,25 zajímavých statistik o obsahovém marketingu
707613003315859457,0,3,"RT @machal: Pěkně, Twitter bude zobrazovat AMP stránky. Zatím v Moments. Snad bude takových případů víc."
707612061933703168,4,0,"Jak na vizualizaci struktury webu pomocí Screaming Frogu, OpenRefinu a Gephi"
707598920734609408,11,1,"Které SEO faktory jsou důležité pro mobilní weby?  Spoiler: odkazy, UX, rychlost"
707589824799236097,5,2,Naprosto úžasná příručka pro copywritery od Copyhackers aneb don't write from scratch!
707568909952671744,4,1,"Hezká interaktivní inforgrafika, která má vysvětlovat, že obsahový marketing je lepší než inzerce  Souhlasíte?"
707565404743442433,1,3,"Asi nejkomplexnější a nejobsáhlejší článek o algoritmu Panda, který jsem četl"
707565226330353665,0,0,"@andheller @mediocz Tak až ten další, květnový termín nemůžu:-("
707564314874486784,1,0,"@andheller @mediocz OK, jdu si zarezervovat nejbližší pro mne volný termín:-)"
707563921549426690,0,0,"@andheller Takže když umím, jen if, include a echo (a ještě v php) tak mě to naučíš?:-)@mediocz"
707563243225665536,0,0,"@andheller To je riskantní nabídka, fakt jsi v @mediocz tak nevytížený, že máš tolik času?:-.))"
707555938702589952,0,0,"@andheller Myslím, že nesplňuju základní požadavky:-/  Chtěl abych klikačku nebo ať mě to někdo naučí @mediocz"
707551073448402945,0,0,@andheller Měli byste to učit správně. Pro lidi co nejsou programátoři. Cílovku to má. Třeba já bych to chtěl umět:-) @mediocz
707525223227256832,15,1,"Tak tohle je typ informací o Google Tag Manageru, který bych si představoval ve školení pro noobies od @mediocz :-)"
707506340072181762,5,0,Základy mezinárodního SEO v přehledném článku - domény nebo subdomény? Přesměrování? Odpovědi zde -&gt;
707503993895968768,0,0,"@Gyd @Lukas_Palkovic @mladypodnikatel @eVisionscz Jo to máš recht, úplně přesné to není."
707502742386941952,0,0,@Gyd @Lukas_Palkovic @mladypodnikatel @eVisionscz Autorkou je Helena Škývarová Zdendo:-)
707291039342657537,4,1,"Konečně přestanou bláboly o PageRanku, co byl jenom Google Toolbar PageRank."
707290650685927424,2,0,"@spazef0rze Většinu lidí co mě poptávají neznám, děsivé je, že často jejich oficiální pracovní e-mail je na Seznam.cz."
707279852903264256,13,1,"Opakování je matka moudrosti, těchto 19 linkbuildingových metod pomůže každému začínajícímu linkbuilderovi"
707273157422555136,0,0,@Gyd Jak s kterým - co máš na mysli konkrétně? @Lukas_Palkovic @mladypodnikatel @eVisionscz
707250175488696320,6,0,"Znáte 50 dam z online marketingu v zahraničí, které dává smysl sledovat? Kolik byste jich dali dohromady v ČR? l"
707227418147160065,1,0,"V 16 nej online marketingových konferencích pro 2016 sice chybí @mktfest, ale hezký list  Souhlasí s ním @Faborsky ?"
707219879183720448,19,5,Docela hezké shrnutí v češtině o základech SEO analýzy pro začátečníky na @mladypodnikatel  od @eVisionscz
707202963727630336,13,3,"6 věcí, které SEO konzultant dokáže zjistit v Chrome DevTools ... a možná jste o všech nevěděli  ..od @iPullRank"
707201724377915392,0,0,@MichalDam Můžu to vyzkoušet - potřebuju integraci jak pro @fakturoid i pro @budgetbakers :-( @Air_Bank
707191384936194049,0,0,@Air_Bank Tak to je špatný:-( To bych právě potřeboval pro integraci s mými nástroji. Není možné to nějak vyřešit?
707186569808060416,1,0,@Supolinka Jdu si to vygooglovat!
707170115582873600,0,0,@Air_Bank Tam mám právě jen 2 a když chci přidat třetí tak nevím jak? Nebo stačí u položky jiné jen další e-maily oddělit čárkou?
707129273333710848,4,0,"Poté co se Google postaral o #amp Wordpress plugin, máme tu i Facebook instant articles plugin"
707055997731381248,0,50,RT @avinash: The difference between Canada and America in two tweets... : (
706947894880894976,4,0,6 metrik Google Analytics které vám mohou pomoct ve vyhodnocování #CRO
706923854241927169,0,0,"@Air_Bank Dobrý večer, je možné zasíat e-maily o změně zůstatku na více než jeden e-mail? Děkuji za odpověď."
706863154152804353,15,3,"Už vím, k čemu je Slack! Aby, když něco nedokážete najít v Trellu, jste se mohli ve Slacku zeptat a někdo vám poslal URL!"
706851221580226561,2,0,"Líbí se mi, co dělá @hledani_seznam s veřejnými podněty. Lepší kontrola indexace bude"
706780032727908352,0,18,"RT @hledani_seznam: Zajímá Vás, jestli je konkrétní URL v indexu Seznamu? Pracujeme na tom, aby se to dalo snadno zjistit, nejspíš pomocí j…"
706771254406205440,3,2,Ani ne za měsíc na #ESS16 v ČB se snad potkáme na mojí nové přednášce o indexaci. Program:
706582698324856832,9,0,"Čím to je, že v neděli večer vzrůstá frekvence pracovní komunikace - Trello, Slack, e-maily - máte to taky tak? Honí se resty před pondělím?"
706049748403412992,0,8,"RT @tapolitikaCZ: Víte, kdo je hlavní ideolog Kremlu, komu Putin naslouchá? Seznamte se s Alexanderem Duginem. Čtení na sobotu. https://t.c…"
705443352150470656,0,2,RT @mladypodnikatel: #podporujeme Školení #SEO &amp; #WordPress od @PavelUngr: Použijte kód mpcz a máte bonus zdarma:  h…
705365447441563648,27,6,"Otestujte si váš web, jestli vyhovuje Google webmaster guidelines pomocí Varvy tools"
705363508909764610,1,0,@HonzaBien @KyselaMartin Dvě!
705357956704018433,0,10,"RT @Hurley815: Jak špatný sou nový Akta X? Tak, že sem si kvůli nim musel založit úplně novej hejt blog.  https://t.…"
705352795298385920,5,0,Asi si tuhle knížku nábožně přidám ke knížkám o CSS (nebo CCS:-))
705331973343088640,7,1,"Pozdní příchod je projevem neúcty a neschopnosti, říká @Lukaspitra v článku o tendrech a obchodní slušnosti  Souhlas"
705320097523625984,1,1,Hezké statistiky o technickém pozadí českého internetu.
705319742484127745,19,0,Jak poznáte opravdového fandu do sociálních sítí? Umít napsat @zbiejczuk nazpamět bez kopírování a opisování:-)
705123125760016384,1,0,@smety_tw Někdy v dubnu. Více prozradí @machal cc @Jahoda @jantichy @Frontendisti @Landsman
705121091547701248,7,0,"Obdivuju obsahové stratégy, kteří umí říct - teď nemá cenu tvořit obsah. Respekt."
705054311580114949,5,0,Březnový #SEOloger: Affiliate a SEO (host: Zdeněk Dvořák aka @LinkiCZ)  #czaffil
704988365050003456,0,1,"RT @APEKcz: Již druhý workshop od APEKu v tomto týdnu! Tentokrát radí @PavelUngr, jak pracovat se SEO nástroji. #apek_event …"
704951644417605632,0,0,"@smety_tw @Jahoda @MarekP @jantichy No, právě. Takže na jedné URL nebude stabilní a zaindexovaný obsah. Což může být obtíž."
704932197665529856,0,0,"@PavelUngr @smety_tw @Jahoda @MarekP @jantichy Jen mě napadlo, nebude se pak na stránkách měnit obsah?"
704925917207011329,1,0,"@smety_tw @Jahoda @MarekP @jantichy Pokud jsou komentáře strankovane, tak tam je to pravda. Dobrá připomínka."
704780939969298433,0,0,"@Jahoda Přijď na Frontendisty, probereme osobně:-) @MarekP @jantichy"
704780833715036161,0,0,"@Jahoda Navíc v mnoha případech se obsah často mění, takže v indexu není aktuální verze. @MarekP @jantichy"
704780732758106114,0,0,"@Jahoda Ale uživatel se nechce dostat na kombinaci produktů, ale buď na produkt nebo kategorii. Stránkování k ničemu není. @MarekP @jantichy"
704772286822354945,0,6,"RT @robertvlach: Když inzerujete, že něco děláte s láskou, tak to dělejte tak, aby vás milovali i ti druzí. Na lásku jeden nestačí."
704772221890379776,3,0,@Jahoda Jaký konkrétně? Produkty? Ty jsou přece na produktových stránkách. Popis kategorie? Ten je jen na 1. stránce. @MarekP @jantichy
704663053724459009,0,1,"RT @Marek_Baco: @Lubos @divani @sibiranka @madciapka ""nejezdim uz na Barcampy"" je takove nove ""nechodim na ceske konference"" ;)"
704644465269596160,0,45,"RT @CT24zive: Sníh protrhl voliéru,v Praze létá 17 ibisů.Spatříte-li je,kontaktujte zoo.Foto:FB,Petr Macek  https://…"
704643394782543872,14,10,"Studie potvrzuje, že odchozí odkazy jsou pozitivní signál  Takže opět, zpravodajské weby nebojte se odkazovat."
704416566830637056,0,0,@endis_ka @PlzenskyBarcamp @eshopkonzultant @Dupl3xx @DavidGrudl Zrovinka když jsem na Deadpoolovi:-)
704337419445915648,7,0,"Na středeční workshop pro @APEKcz mám připraveno 65 SEO nástrojů. Jsem zvědavý, který zaujme nejvíc."
704021535728799745,3,2,"Zvu vás na nové školení SEO pro Wordpress, které se koná v březnu v Praze"
703911041852448769,12,0,"Díky za nejlepší #barcampcz @MichalBerg a týmu. Bylo to boží, ahoj ve Zlíně zase za rok na vsetínském Barcampu :-)"
703901351982592000,0,0,@tenvelkejcz Šlo by se domluvit na poslání mých fotek? Vypadá to hezky a rád bych je měl ve větším než z twitteru. Díky! (jsem@pavelungr.cz)
703882922600865793,2,0,"Takové doporučení potěší, díky Honzo! Workshopy mě baví, protože se dá lidem předat fakt něco přenositelného."
703616112118865921,0,0,@madciapka Jel bych taky!
703602111993520134,0,2,RT @prorokovalucie: Pochválit se umí kde kdo. Ale o faily se podělí jen frajeři #failyjetrebasdilet
703601046640263169,0,0,"@anhelli87 To bude nějaká mejlka, ne? ;-)"
703597279790436353,3,0,Někdo na večeři až skončí #barcampcz?
703584309714796544,6,2,"Kampaň s Youtubery měla konverzní poměr 7%, vysvětluje @Marek_Baco na #barcampcz #wau"
703581784349544450,0,0,@eliskatousova Jsem v netrpělivém očekávání :-)
703581107011375104,0,1,RT @tenvelkejcz: #seoux #fails #barcampcz #barcampzlin @PavelUngr
703580941093113856,9,0,"Slidy z přednášky Co jsme pokazili na #seoux: , článek  na blogu @Jan_Kvasnicka #barcampcz"
703578511911604224,0,0,"@eliskatousova Rrrozkaz, hned jak budete mít v Zootu responsivní web :-)"
703578122441068545,0,0,@eliskatousova Bylo mi ctí!
703576229304262656,0,1,RT @eliskatousova: U mě na #barcampcz vyhrál @PavelUngr ! :)
703576120667607040,0,4,"RT @Jan_Kvasnicka: Nyní @PavelUngr mluví na #barcampcz: Článek o tom, co se nám nepovedlo při organizaci #SEOUX  #…"
703559103352840192,0,0,"@barcampjc Asi nějaký bug, já přihlášený nejsem:-) Kde je @Robert_Nemec nevím, ale @Jan_Kvasnicka je na Bali:-)"
703558376408506369,0,0,@vitmadron Budu si to napříště pamatovat:-)
703558005997113344,0,0,@MichalBerg Nekecej :-) Já tu frontu až ke dveřím viděl :-)
703557374083203072,0,0,"@barcampjc @Robert_Nemec @Jan_Kvasnicka Já o tom nic nevím, jsem odhlášený:-)"
703557203417022464,0,0,@alecvse Vyřešil jsem to alternativně:-)
703557040011132931,0,0,"@Hryzalek @ondrakub Jak pozdě? Ve 12.30 je ve Zlíně obvyklé, že se jidlo vydává až ve 14.30?"
703550993326149632,3,0,"Ve Zlíně si otevřeli hospodu, ale chodili jim tam lidi. Aneb 2 hodiny čekací doba na jídlo? Zlíňáci = rození obchodníci #barcampcz :-)"
703541079967141888,11,0,Tým @Liftago má jen 23 lidí. Docela valí na tak malý počet #wellplayed #barcampcz
703540492206796800,0,5,"RT @BoBMarvan: Super prezentace od @madciapka o ryze mobilním marketingu @Liftago, mrkněte na záznam ;) #barcampcz"
703537483628355588,1,0,@Gyd Já to s @madciapka už vzdal:-)
703533550612692992,7,0,".@Liftago výkonově inzeruje jen na mobilu, Desktop na scénaře používání nedává smysl vysvětluje @madciapka na #barcampcz"
703523107890454528,1,0,@BoBMarvan Ne:-)
703519489862848512,13,0,Na #barcampcz jsou samá velká zvířata :-)
703519195204558848,5,0,Na #barcampcz jsou samá velká zvířata :-)
703515452518047744,2,0,"@quakar_sk No samozřejmě má @BoBMarvan pravdu. Design starý 8 let, holt by chtělo už spustit nový web:-( @Jan_Kvasnicka"
703513723084939264,7,1,Hned první přednáška na #barcampcz a hned super @BoBMarvan. Skvělé sdělení zabalené do příběhu a dobrý přednes. Jen tak dál!
703511369900015616,1,0,". @BoBMarvan jede #seoux i na #barcampcz, neschovávejte obsah a funkce - platí i pro #SEO"
703510827710730240,1,0,"Vždy musíte uživateli říct, kde je a kam může jít. Orientaci a navigaci návštěvníků vysvětluje na #barcampcz @BoBMarvan"
703509663300632576,0,6,"RT @janpoboril: Přeskládal jsem program #barcampcz tak, aby byly za sebou přednášky+info dle času - pohodlnější orientace na mobilu: https:…"
703497330838913025,5,2,"Možná jsem to zapomněl říct, ale dnes na vsetínském #barcampcz bbudu vyprávět o tom, co jsme s @Jan_Kvasnicka při přípravě #seoux pokazili"
703493134974652416,0,0,"@mBusiness_cz @jantichy říkal, že některé reklamní systémy s tím mají problém."
703289089102127105,0,0,@barcampcz Odkud @MichalBerg jede? :-)
703281205198856192,1,0,Jsme tu! #warmup #barcampcz (@ Chelsea Pub in Zlín w/ @jezekadam)
703266933991464960,4,0,"Víkend bude vtipný, do hashtagu #barcampcz se nám bude sypat jak vsetínský @barcampcz, tak @barcampjc . Kdo zvítězí v souboji na tweety?:-)"
703249393709936640,0,0,Důležitá informace pro fandy #amp. Amp verze webu není hodnotící signál.
703231339189944320,3,0,"@Jahoda Proč je treba inexovat a vodit lidi z vyhledávačů na stránky jako lednice strana 2,lednice strana 3 atp.? @MarekP @jantichy"
703190558018244608,0,0,@KrajicekRoman Za pár týdnů.
703168224750219266,1,0,Nejedete někdo z Brna do Zlína na Vsetínský #barcampcz?
703134441707687937,1,0,"@zositka Zatím mám v plánu Bratislavu, Brno a Otrokovice :-)"
703119302514216960,0,0,"@zositka @Nofreeusernames @MichalBerg OK, díky. Budu tam. Řeknu vám, doprava do Zlína z jakékoliv strany je horší než na Vsetín :-)"
